date,A_absolute_return_strategy_nav,A_absolute_return_benchmark_nav,A_absolute_return_strategy_drawdown,A_absolute_return_benchmark_drawdown,A_absolute_return_w_cash,A_absolute_return_turnover,A_absolute_return_trading_cost,B_offensive_growth_strategy_nav,B_offensive_growth_benchmark_nav,B_offensive_growth_strategy_drawdown,B_offensive_growth_benchmark_drawdown,B_offensive_growth_w_cash,B_offensive_growth_turnover,B_offensive_growth_trading_cost
2025-11-07,557079.9435162534,445796.67813404294,-0.0018950549569722863,-0.05481192818710656,0.4,0.0,0.0,577265.4716280876,445796.67813404294,-0.003693868447307125,-0.05481192818710656,0.29000000000000004,0.0,0.0
2025-11-10,559843.857465288,446912.3319687893,0.0,-0.05244649401364354,0.4,0.0,0.0,580683.2152348899,446912.3319687893,0.0,-0.05244649401364354,0.29000000000000004,0.0,0.0
2025-11-11,560052.1243951513,442821.6012413861,0.0,-0.06111975264967451,0.4,0.0,0.0,580771.7053014545,442821.6012413861,0.0,-0.06111975264967451,0.29000000000000004,0.0,0.0
2025-11-12,560975.5494101316,443007.5435471771,0.0,-0.06072551362076406,0.4,0.0,0.0,582003.6734674956,443007.5435471771,0.0,-0.06072551362076406,0.29000000000000004,0.0,0.0
2025-11-13,563215.5520979601,447377.1877332669,0.0,-0.05146089644136731,0.4,0.0,0.0,584627.7371510078,447377.1877332669,0.0,-0.05146089644136731,0.29000000000000004,0.0,0.0
2025-11-14,559113.3567264768,440776.23587768455,-0.0072835264512899345,-0.06545638196768977,0.4,0.0,0.0,579010.0564082775,440776.23587768455,-0.00960898771260188,-0.06545638196768977,0.29000000000000004,0.0,0.0
2025-11-17,555564.4814706912,437894.1301379233,-0.013584622439435479,-0.07156708691580227,0.4,0.0,0.0,574888.0483639046,437894.1301379233,-0.016659641970745986,-0.07156708691580227,0.29000000000000004,0.0,0.0
2025-11-18,552006.3529676857,435383.9090097441,-0.019902147745247012,-0.07688931380609387,0.4,0.0,0.0,569862.3339306113,435383.9090097441,-0.025256077127559617,-0.07688931380609387,0.29000000000000004,0.0,0.0
2025-11-19,553715.2405677537,436685.50515028153,-0.016867985081054915,-0.07412964060372029,0.4,0.0,0.0,571558.7999341495,436685.50515028153,-0.022354288697531643,-0.07412964060372029,0.29000000000000004,0.0,0.0
2025-11-20,555060.2178314789,434733.11093947553,-0.014479952189002665,-0.07826915040728044,0.4,0.0,0.0,574140.9431562448,434733.11093947553,-0.017937558087590788,-0.07826915040728044,0.29000000000000004,0.0,0.0
2025-11-21,548529.4671030863,424320.3418151767,-0.026075425190530743,-0.10034653602626775,0.4,0.0,0.0,565627.7277463607,424320.3418151767,-0.032499329397605026,-0.10034653602626775,0.29000000000000004,0.0,0.0
2025-11-24,548264.8917492772,423669.54374490806,-0.026545183798622363,-0.10172637262745432,0.4,0.0,0.0,565453.9241391233,423669.54374490806,-0.03279661876003659,-0.10172637262745432,0.29000000000000004,0.0,0.0
2025-11-25,552068.3611697418,427388.3898607291,-0.019792050994855148,-0.09384159204924458,0.4,0.0,0.0,570369.7476769591,427388.3898607291,-0.024388150900144234,-0.09384159204924458,0.29000000000000004,0.0,0.0
2025-11-26,553250.0382564396,430084.55329469935,-0.01769396069479845,-0.08812512613004242,0.4,0.0,0.0,572307.1177928847,430084.55329469935,-0.021074298352937504,-0.08812512613004242,0.29000000000000004,0.0,0.0
2025-11-27,553231.4482846224,429712.66868311714,-0.017726967545813044,-0.08891360418786365,0.4,0.0,0.0,572222.8561395776,429712.66868311714,-0.021218427082986713,-0.08891360418786365,0.29000000000000004,0.0,0.0
2025-11-28,554401.8343745793,430921.29367075895,-0.01564892462672607,-0.08635105049994551,0.4,0.0,0.0,573830.2642245992,430921.29367075895,-0.0184689713475219,-0.08635105049994551,0.29000000000000004,0.0,0.0
2025-12-01,556986.5425039253,435755.79362132633,-0.011059725838237222,-0.07610083574827264,0.4,0.0,0.0,576698.7521789571,435755.79362132633,-0.013562450886593136,-0.07610083574827264,0.29000000000000004,0.0,0.0
2025-12-02,555906.6070482846,433803.3994105204,-0.012977171923697628,-0.08024034555183257,0.4,0.0,0.0,575518.2338774827,433803.3994105204,-0.01558171584180601,-0.08024034555183257,0.29000000000000004,0.0,0.0
2025-12-03,555408.3491907886,431851.0051997143,-0.013861838292799189,-0.08437985535539294,0.4,0.0,0.0,575313.2063523064,431851.0051997143,-0.01593241340907403,-0.08437985535539294,0.29000000000000004,0.0,0.0
2025-12-04,555202.7821046251,432966.6590344606,-0.014226826591502428,-0.08201442118192992,0.4,0.0,0.0,575169.8981141567,432966.6590344606,-0.016177540742320473,-0.08201442118192992,0.29000000000000004,0.0,0.0
2025-12-05,556577.8471464802,436778.4763031772,-0.011785372273110495,-0.07393252108926485,0.4,0.0,0.0,576807.7419562843,436778.4763031772,-0.013376024943379639,-0.07393252108926485,0.29000000000000004,0.0,0.0
2025-12-08,556951.7832225963,439939.49550162494,-0.011121441607980342,-0.06723045759778679,0.4,0.0,0.0,577205.366385836,439939.49550162494,-0.012695892263583364,-0.06723045759778679,0.29000000000000004,0.0,0.0
2025-12-09,554612.8896153809,437708.18783213233,-0.015274192004348208,-0.0719613259447126,0.4,0.0,0.0,574204.5383575739,437708.18783213233,-0.01782877912058689,-0.0719613259447126,0.29000000000000004,0.0,0.0
2025-12-10,554829.0387883831,437150.36091475916,-0.014890415007784319,-0.07314404303144406,0.4,0.0,0.0,574672.9898030354,437150.36091475916,-0.01702749752600441,-0.07314404303144406,0.29000000000000004,0.0,0.0
2025-12-11,553146.2827299662,433989.34171631135,-0.017878180619278372,-0.07984610652292234,0.4,0.0,0.0,572256.4546829634,433989.34171631135,-0.021160957104655598,-0.07984610652292234,0.29000000000000004,0.0,0.0
2025-12-12,554925.2436766824,436406.5916915949,-0.014719601385999814,-0.07472099914708619,0.4,0.0,0.0,574305.3151650751,436406.5916915949,-0.017656401381562215,-0.07472099914708619,0.29000000000000004,0.0,0.0
2025-12-15,554670.3109618579,433896.3705634157,-0.015172239303889001,-0.08004322603737779,0.4,0.0,0.0,573530.8435121345,433896.3705634157,-0.018981127534164477,-0.08004322603737779,0.29000000000000004,0.0,0.0
2025-12-16,551398.7161486775,429526.72637732606,-0.020981018555445208,-0.08930784321677421,0.4,0.0,0.0,569329.864356405,429526.72637732606,-0.026166861102334904,-0.08930784321677421,0.29000000000000004,0.0,0.0
2025-12-17,555027.2852604602,436871.4474560725,-0.014538424599602862,-0.07373540157481007,0.4,0.0,0.0,574032.7614460961,436871.4474560725,-0.018122601839835384,-0.07373540157481007,0.29000000000000004,0.0,0.0
2025-12-18,554405.3506292513,433989.3417163113,-0.015642681449209106,-0.07984610652292246,0.4,0.0,0.0,572814.674272955,433989.3417163113,-0.020206127980892274,-0.07984610652292246,0.29000000000000004,0.0,0.0
2025-12-19,555877.2103368931,435848.76477422175,-0.013029366347807603,-0.07590371623381764,0.4,0.0,0.0,575148.922342086,435848.76477422175,-0.01621341959434508,-0.07590371623381764,0.29000000000000004,0.0,0.0
2025-12-22,558664.9869081336,439753.55319583387,-0.008079615651371497,-0.06762469662669723,0.4,0.0,0.0,578808.6713474148,439753.55319583387,-0.009953454880451296,-0.06762469662669723,0.29000000000000004,0.0,0.0
2025-12-23,559649.16819401,440683.26472478913,-0.006332182928304175,-0.06565350148214488,0.4,0.0,0.0,579706.2812738611,440683.26472478913,-0.008418101920941723,-0.06565350148214488,0.29000000000000004,0.0,0.0
2025-12-24,560428.2880134077,442263.774324013,-0.004948840766505702,-0.06230246973640585,0.4,0.0,0.0,580576.6476867761,442263.774324013,-0.0069293487236395945,-0.06230246973640585,0.29000000000000004,0.0,0.0
2025-12-25,560181.5752835241,443100.5147000727,-0.005386883943695353,-0.060528394106308614,0.4,0.0,0.0,580317.2341546711,443100.5147000727,-0.007373073021376797,-0.060528394106308614,0.29000000000000004,0.0,0.0
2025-12-26,561080.0412091401,444773.9954521921,-0.0037916404844741125,-0.05698024284611447,0.4,0.0,0.0,581334.8454188394,444773.9954521921,-0.00563245895279485,-0.05698024284611447,0.29000000000000004,0.0,0.0
2025-12-29,559642.9179547317,442821.6012413861,-0.006343280347853475,-0.06111975264967451,0.4,0.0,0.0,579478.4844245439,442821.6012413861,-0.00880774619342739,-0.06111975264967451,0.29000000000000004,0.0,0.0
2025-12-30,558430.6657223691,443751.31277034135,-0.008495657404642865,-0.059148557505122046,0.4,0.0,0.0,578243.0658891388,443751.31277034135,-0.010920917459343427,-0.059148557505122046,0.29000000000000004,0.0,0.0
2025-12-31,557256.4209747283,441891.8897124309,-0.010580551444352437,-0.06309094779422686,0.4,0.0,0.0,576720.0165039795,441891.8897124309,-0.013526078467580027,-0.06309094779422686,0.29000000000000004,0.0,0.0
2026-01-05,561730.4923766587,450352.2646259237,-0.0026367519784736837,-0.045153071978799586,0.4,0.0,0.0,582370.2796446545,450352.2646259237,-0.003861358883439636,-0.045153071978799586,0.29000000000000004,0.0,0.0
2026-01-06,564414.137686028,457325.1010930879,0.0,-0.030369108394656674,0.44999999999999996,0.07999999999999996,7.999999999999997e-05,585490.6177643787,457325.1010930879,0.0,-0.030369108394656674,0.3400000000000001,0.11000000000000001,0.00011000000000000002
2026-01-07,562967.7136373296,455651.6203409684,-0.002562699890240938,-0.03391725965485115,0.48,0.030000000000000013,3.0000000000000014e-05,583559.4127684804,455651.6203409684,-0.003298438843089113,-0.03391725965485115,0.4,0.05999999999999997,5.9999999999999974e-05
2026-01-08,561031.5067721719,452118.7165309386,-0.005993171836063738,-0.04140780120415011,0.4,0.07999999999999997,7.999999999999998e-05,581075.9193125257,452118.7165309386,-0.007540169420152232,-0.04140780120415011,0.29000000000000004,0.10999999999999999,0.00010999999999999999
2026-01-09,562423.3812630287,454164.08189464005,-0.0035271200525929247,-0.03707117188613496,0.4,0.0,0.0,582717.564710241,454164.08189464005,-0.004736289480993139,-0.03707117188613496,0.29000000000000004,0.0,0.0
2026-01-12,564411.6742501799,456767.2741757148,-4.364589197280999e-06,-0.03155182548138802,0.44999999999999996,0.07999999999999996,7.999999999999997e-05,584738.5810268064,456767.2741757148,-0.0012844556595011936,-0.03155182548138802,0.3400000000000001,0.11000000000000001,0.00011000000000000002
2026-01-13,564783.2440330494,455186.7645764908,0.0,-0.03490285722712738,0.4,0.06095238095238092,6.0952380952380916e-05,585490.8251188938,455186.7645764908,0.0,-0.03490285722712738,0.25,0.09831168831168834,9.831168831168834e-05
2026-01-14,564142.5379052113,452397.62998962495,-0.0011344283574401537,-0.04081644266078488,0.4,0.0,0.0,584674.3912248951,452397.62998962495,-0.0013944435317715387,-0.04081644266078488,0.25,0.0,0.0
2026-01-15,563457.842960282,453234.37036568474,-0.00234674290848802,-0.03904236703068753,0.4,0.0,0.0,583635.9053206646,453234.37036568474,-0.0031681449454864508,-0.03904236703068753,0.25,0.0,0.0
2026-01-16,562295.248684304,451746.83191935637,-0.004405221604980691,-0.04219627926197134,0.4,0.0,0.0,582312.0238131803,451746.83191935637,-0.005429293114999623,-0.04219627926197134,0.25,0.0,0.0
2026-01-19,559375.7674307323,440497.3224189978,-0.009574428171244986,-0.06604774051105589,0.4,0.028571428571428588,2.8571428571428588e-05,577926.245681993,440497.3224189978,-0.012920064862442016,-0.06604774051105589,0.29000000000000004,0.05844155844155846,5.844155844155846e-05
2026-01-20,560401.5098834472,439195.72627846047,-0.007758258050137634,-0.06880741371342924,0.4,0.0,0.0,578693.8073863745,439195.72627846047,-0.011609093500549839,-0.06880741371342924,0.29000000000000004,0.0,0.0
2026-01-21,561887.4818393161,439753.55319583364,-0.005127209817796796,-0.06762469662669779,0.4,0.0,0.0,580241.8592158194,439753.55319583364,-0.008965069438976236,-0.06762469662669779,0.29000000000000004,0.0,0.0
2026-01-22,562277.4802620001,439474.639737147,-0.004436682209542853,-0.06821605517006357,0.4,0.0,0.0,581104.2823121329,439474.639737147,-0.0074920777893831,-0.06821605517006357,0.29000000000000004,0.0,0.0
2026-01-23,562865.404789894,437336.30322054995,-0.0033957084658893244,-0.07274980400253417,0.4,0.028571428571428588,2.8571428571428588e-05,581365.0406806179,437336.30322054995,-0.0070467106592798645,-0.07274980400253417,0.25,0.05844155844155846,5.844155844155846e-05
2026-01-26,565120.1298414642,438080.0724437142,0.0,-0.07117284788689215,0.4,0.028571428571428588,2.8571428571428588e-05,583408.8761005752,438080.0724437142,-0.003555903746050637,-0.07117284788689215,0.29000000000000004,0.05844155844155846,5.844155844155846e-05
2026-01-27,564840.3718550329,437894.1301379231,-0.0004950416232913923,-0.07156708691580271,0.4,0.0,0.0,583326.1961052709,437894.1301379231,-0.0036971185896607084,-0.07156708691580271,0.29000000000000004,0.0,0.0
2026-01-28,567993.0324360013,439288.69743135595,0.0,-0.06861029419897413,0.4,0.028571428571428588,2.8571428571428588e-05,586856.0689967318,439288.69743135595,0.0,-0.06861029419897413,0.25,0.05844155844155846,5.844155844155846e-05
2026-01-29,573621.7361386083,443286.4570058635,0.0,-0.06013415507739872,0.4,0.0,0.0,592711.2484602676,443286.4570058635,0.0,-0.06013415507739872,0.25,0.0,0.0
2026-01-30,566375.2470520929,437987.1012908186,-0.012632870461457446,-0.07136996740134749,0.4,0.028571428571428588,2.8571428571428588e-05,584095.2448157337,437987.1012908186,-0.014536595461814295,-0.07136996740134749,0.29000000000000004,0.05844155844155846,5.844155844155846e-05
2026-02-02,554038.4657013546,427667.3033194152,-0.03413969381474369,-0.0932502335058798,0.44999999999999996,0.07999999999999996,7.999999999999997e-05,569750.3585656395,427667.3033194152,-0.03873874496945251,-0.0932502335058798,0.4,0.14,0.00014000000000000001
2026-02-03,559962.6221812494,433617.4571047288,-0.02381205783676632,-0.08063458458074424,0.4,0.07999999999999996,7.999999999999997e-05,576202.6064638328,433617.4571047288,-0.02785275636209128,-0.08063458458074424,0.29000000000000004,0.14,0.00014000000000000001
2026-02-04,564852.6251553725,437615.2166792364,-0.015287271089596266,-0.07215844545916872,0.4,0.0,0.0,581144.5456614362,437615.2166792364,-0.019514903469234124,-0.07215844545916872,0.29000000000000004,0.0,0.0
2026-02-05,562611.1360673517,435012.0243981618,-0.0191948794433342,-0.07767779186391532,0.48,0.07999999999999999,7.999999999999999e-05,578381.4092415865,435012.0243981618,-0.02417676272536895,-0.07767779186391532,0.43000000000000005,0.14,0.00014000000000000001
2026-02-06,560432.6768074053,432222.88981129596,-0.022992607323401804,-0.08359137729757282,0.44999999999999996,0.030000000000000013,3.0000000000000014e-05,575954.3666742131,432222.88981129596,-0.02827157714584483,-0.08359137729757282,0.4,0.030000000000000013,3.0000000000000014e-05
2026-02-09,565937.1727783987,439474.63973714696,-0.013396569334940045,-0.06821605517006368,0.48,0.030000000000000013,3.0000000000000014e-05,582092.391861444,439474.63973714696,-0.017915733211422924,-0.06821605517006368,0.43000000000000005,0.030000000000000013,3.0000000000000014e-05
2026-02-10,566179.0578401246,440032.46665452,-0.0129748889025455,-0.06703333808333245,0.48,0.0,0.0,582376.0155698203,440032.46665452,-0.01743721401828613,-0.06703333808333245,0.43000000000000005,0.0,0.0
2026-02-11,566609.6462926526,439102.75512556476,-0.012224240129319885,-0.06900453322788491,0.48,0.0,0.0,582755.2916460321,439102.75512556476,-0.01679731376804272,-0.06900453322788491,0.43000000000000005,0.0,0.0
2026-02-12,565722.0629430197,439474.6397371469,-0.013771572271242816,-0.0682160551700638,0.48,0.0,0.0,581864.9965630897,439474.6397371469,-0.018299385957924796,-0.0682160551700638,0.43000000000000005,0.0,0.0
2026-02-13,562409.8080081414,434268.2551749975,-0.01954585648364926,-0.07925474797955745,0.44999999999999996,0.030000000000000013,3.0000000000000014e-05,578111.4808544063,434268.2551749975,-0.024632175690588398,-0.07925474797955745,0.4,0.030000000000000013,3.0000000000000014e-05
2026-02-24,567118.623888077,438451.95705529617,-0.011336934848926172,-0.07038436982907148,0.48,0.030000000000000013,3.0000000000000014e-05,583228.1609621993,438451.95705529617,-0.01599950654336857,-0.07038436982907148,0.43000000000000005,0.030000000000000013,3.0000000000000014e-05
2026-02-25,567998.5935839701,441612.976253744,-0.00980287565895066,-0.0636823063375932,0.48,0.0,0.0,584341.2638783818,441612.976253744,-0.014121521404611648,-0.0636823063375932,0.43000000000000005,0.0,0.0
2026-02-26,567210.9949675342,440218.4089603112,-0.011175903504334839,-0.06663909905442167,0.48,0.0,0.0,583436.6176729435,440218.4089603112,-0.015647806265559283,-0.06663909905442167,0.43000000000000005,0.0,0.0
2026-02-27,567347.5508333496,439288.6974313559,-0.01093784441903134,-0.06861029419897424,0.48,0.0,0.0,583513.336939128,439288.6974313559,-0.015518368421442497,-0.06861029419897424,0.43000000000000005,0.0,0.0
2026-03-02,571599.9747583866,440590.2935718933,-0.0035245550383626867,-0.06585062099660066,0.48,0.0,0.0,587971.2879466463,440590.2935718933,-0.007997082096779184,-0.06585062099660066,0.43000000000000005,0.0,0.0
2026-03-03,569755.8748339799,434919.05324526626,-0.006739391241782133,-0.07787491137837055,0.44999999999999996,0.030000000000000013,3.0000000000000014e-05,585693.86639312,434919.05324526626,-0.011839461601879764,-0.07787491137837055,0.4,0.030000000000000013,3.0000000000000014e-05
2026-03-04,564442.5056743197,428597.0148483706,-0.016002236118316415,-0.091279038361327,0.44999999999999996,0.0,0.0,579804.0924969526,428597.0148483706,-0.02177646534774713,-0.091279038361327,0.4,0.0,0.0
2026-03-05,565827.5107566363,432687.7455757737,-0.013587744136823732,-0.08260577972529637,0.44999999999999996,0.0,0.0,581501.4268939066,432687.7455757737,-0.018912786952300364,-0.08260577972529637,0.4,0.0,0.0
2026-03-06,565967.1365935899,433896.3705634156,-0.013344333142858433,-0.08004322603737812,0.44999999999999996,0.0,0.0,581724.0680687792,433896.3705634156,-0.01853715518311927,-0.08004322603737812,0.4,0.0,0.0
2026-03-09,564722.7153801898,430363.4667533856,-0.015513743984534312,-0.08753376758667741,0.44999999999999996,0.0,0.0,580206.1012912467,430363.4667533856,-0.021098211315385806,-0.08753376758667741,0.4,0.0,0.0
2026-03-10,566931.1938592918,435383.909009744,-0.011663683326148866,-0.0768893138060941,0.44999999999999996,0.0,0.0,582811.4583389991,435383.909009744,-0.01670255144808863,-0.0768893138060941,0.4,0.0,0.0
2026-03-11,568726.1619013585,437987.1012908187,-0.008534499180949506,-0.07136996740134727,0.44999999999999996,0.0,0.0,584828.8341754669,437987.1012908187,-0.013298911240975153,-0.07136996740134727,0.4,0.0,0.0
2026-03-12,568379.7094339023,436406.59169159475,-0.009138472924671959,-0.07472099914708652,0.44999999999999996,0.0,0.0,584364.9382877583,436406.59169159475,-0.014081578836560249,-0.07472099914708652,0.4,0.0,0.0
2026-03-13,567036.2876525058,434826.0820923708,-0.011480472358723959,-0.07807203089282577,0.44999999999999996,0.0,0.0,582875.8059346264,434826.0820923708,-0.016593986618596235,-0.07807203089282577,0.4,0.0,0.0
2026-03-16,566059.1167457257,435104.9955510574,-0.013183983305428915,-0.07748067234945999,0.44999999999999996,0.0,0.0,581887.9177391637,435104.9955510574,-0.01826071421661124,-0.07748067234945999,0.4,0.0,0.0
2026-03-17,565187.015773372,431943.9763526095,-0.014704324877950814,-0.08418273584093827,0.44999999999999996,0.0,0.0,580777.9294197187,431943.9763526095,-0.020133444525557764,-0.08418273584093827,0.4,0.0,0.0
2026-03-18,565024.7878129423,433431.51479893795,-0.01498713835974419,-0.08102882360965435,0.44999999999999996,0.0,0.0,580709.103870834,433431.51479893795,-0.020249564388414187,-0.08102882360965435,0.4,0.0,0.0
2026-03-19,559087.4916621308,427574.33216651983,-0.025337680845771704,-0.09344735302033469,0.44999999999999996,0.0,0.0,574212.5145978963,427574.33216651983,-0.03121036408609912,-0.09344735302033469,0.4,0.0,0.0
2026-03-20,556152.8589149682,425435.9956499227,-0.030453652857078906,-0.09798110185280551,0.44999999999999996,0.0,0.0,571052.8106306792,425435.9956499227,-0.03654129710858722,-0.09798110185280551,0.4,0.0,0.0
2026-03-23,541033.9033074094,411862.20732717606,-0.056810665946111394,-0.126760550963271,0.44999999999999996,0.0,0.0,554615.7225324151,411862.20732717606,-0.06427333044010253,-0.126760550963271,0.4,0.0,0.0
2026-03-24,547198.9408055384,416417.7938190568,-0.04606309989390833,-0.1171016947549639,0.44999999999999996,0.0,0.0,561240.2208776117,416417.7938190568,-0.053096727393668774,-0.1171016947549639,0.4,0.0,0.0
2026-03-25,552917.7160898203,422460.9187572659,-0.03609350682587309,-0.10428892631537323,0.44999999999999996,0.0,0.0,567510.9311776824,422460.9187572659,-0.04251702215547626,-0.10428892631537323,0.4,0.0,0.0
2026-03-26,549379.795874987,417254.5341951166,-0.04226119537730266,-0.11532761912486666,0.44999999999999996,0.0,0.0,563527.8661422012,417254.5341951166,-0.049237098829958525,-0.11532761912486666,0.4,0.0,0.0
