date,hs300,nasdaq100,gold,dividend,price_hs300,price_nasdaq100,price_gold,price_dividend,erp_pct,cn_10y_rate,w_hs300,w_nasdaq100,w_gold,w_dividend,w_cash,requested_cash_floor,hs300_trend_filter_passed,nasdaq_trend_filter_passed,gold_crisis_hedge_active,cash_floor_buffer,target_cash_pct,cash_rf_daily,strategy_return,benchmark_return,strategy_nav,benchmark_nav,strategy_drawdown,benchmark_drawdown,high_cash_defense_mode
2024-08-02,-0.01033591731266148,-0.045796308954203835,0.0045620437956204185,-0.0025839793281653423,3.447,1.396,5.505,3.088,6.8088504915102765,2.1277,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.5188e-05,-0.009355002390958704,-0.01033591731266148,1.2247616741849818,0.8598408352099665,-0.0663478018788154,-0.39646784151613046,False
2024-08-05,-0.011314186248912117,-0.07808022922636104,-0.02524977293369668,-0.013277202072538796,3.408,1.287,5.366,3.047,6.9121737556561085,2.1376,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,8.5108e-05,-0.019027350750432673,-0.011314186248912117,1.201457704224577,0.8501124358559807,-0.08411272973137962,-0.403296316764425,True
2024-08-06,0.0,0.034965034965035,-0.007267983600447225,-0.0036101083032491488,3.408,1.332,5.327,3.036,6.933552134423251,2.1491,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,8.5504e-05,-0.0019609113655768176,0.0,1.1991017521571032,0.8501124358559807,-0.08590870348923652,-0.403296316764425,True
2024-08-07,-0.0020539906103286265,0.0015015015015014122,0.004693073024216288,0.0039525691699604515,3.401,1.334,5.352,3.048,6.924783136899365,2.1414,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,8.596399999999998e-05,0.0010523879277551686,-0.0020539906103286265,1.2003636723652233,0.848366312895009,-0.08494672484392263,-0.40452194052693935,True
2024-08-08,0.0011761246692150173,-0.014992503748125996,-0.0005605381165919576,0.0036089238845145033,3.405,1.314,5.349,3.059,6.885183136899365,2.181,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,8.5656e-05,0.0007575245266625382,0.0011761246692150173,1.2012729772879547,0.8493640974441358,-0.08425354954478903,-0.4038215840912168,True
2024-08-09,-0.0035242290748899174,0.027397260273972712,0.00878668910076641,-0.0035959463877084374,3.393,1.35,5.396,3.048,6.884052134423251,2.1986,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,8.724e-05,0.00037178459327453703,-0.0035242290748899174,1.2017195920732273,0.8463707437967555,-0.08391308912316398,-0.4059226533983844,True
2024-08-12,-0.0011788977306218529,0.011111111111111072,0.007598220904373676,0.006561679790026309,3.389,1.365,5.437,3.068,6.840109090909092,2.2508,0.25,0.0,0.2,0.15,0.4,0.1,False,False,True,0.30000000000000004,0.4,8.7944e-05,0.0022443493167232185,-0.0011788977306218529,1.2044166706185897,0.8453729592476288,-0.08185707009067844,-0.4066230098341068,True
2024-08-13,0.0014753614635587553,0.01025641025641022,0.006805223468824728,0.00032594524119944346,3.394,1.379,5.474,3.069,6.832471014492755,2.2255,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,9.0032e-05,0.001814789645834551,0.0014753614635587553,1.2066024335216987,0.8466201899340373,-0.080190833808083,-0.4057475642894536,False
2024-08-14,-0.00707130229817321,0.024655547498187103,-0.003288271830471312,-0.002280873248615256,3.37,1.413,5.456,3.062,6.894309090909092,2.1966,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.901999999999998e-05,0.001290705379845343,-0.00707130229817321,1.2081598017739799,0.840633482639277,-0.07900363116884779,-0.4099497029037886,False
2024-08-15,0.011275964391691318,0.006369426751592355,-0.0023826979472142407,0.009470934030045841,3.408,1.422,5.443,3.091,6.795900090009001,2.205,0.25,0.15,0.1,0.15,0.35,0.1,False,True,False,0.24999999999999997,0.35,8.7864e-05,0.004987527820447135,0.011275964391691318,1.2141855323968735,0.850112435855981,-0.07441013615677161,-0.4032963167644248,False
